"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] MovieTitleComparatorEqual record1Value","[0] MovieTitleComparatorEqual record2Value","[0] MovieTitleComparatorEqual record1PreprocessedValue","[0] MovieTitleComparatorEqual record2PreprocessedValue","[0] MovieTitleComparatorEqual similarity","[0] MovieTitleComparatorEqual postproccesedSimilarity","[1] MovieDateComparator2Years record1Value","[1] MovieDateComparator2Years record2Value","[1] MovieDateComparator2Years record1PreprocessedValue","[1] MovieDateComparator2Years record2PreprocessedValue","[1] MovieDateComparator2Years similarity","[1] MovieDateComparator2Years postproccesedSimilarity","[2] MovieDateComparator10Years record1Value","[2] MovieDateComparator10Years record2Value","[2] MovieDateComparator10Years record1PreprocessedValue","[2] MovieDateComparator10Years record2PreprocessedValue","[2] MovieDateComparator10Years similarity","[2] MovieDateComparator10Years postproccesedSimilarity","[3] MovieDirectorComparatorJaccard record1Value","[3] MovieDirectorComparatorJaccard record2Value","[3] MovieDirectorComparatorJaccard record1PreprocessedValue","[3] MovieDirectorComparatorJaccard record2PreprocessedValue","[3] MovieDirectorComparatorJaccard similarity","[3] MovieDirectorComparatorJaccard postproccesedSimilarity","[4] MovieDirectorComparatorLevenshtein record1Value","[4] MovieDirectorComparatorLevenshtein record2Value","[4] MovieDirectorComparatorLevenshtein record1PreprocessedValue","[4] MovieDirectorComparatorLevenshtein record2PreprocessedValue","[4] MovieDirectorComparatorLevenshtein similarity","[4] MovieDirectorComparatorLevenshtein postproccesedSimilarity","[5] MovieDirectorComparatorLowerCaseJaccard record1Value","[5] MovieDirectorComparatorLowerCaseJaccard record2Value","[5] MovieDirectorComparatorLowerCaseJaccard record1PreprocessedValue","[5] MovieDirectorComparatorLowerCaseJaccard record2PreprocessedValue","[5] MovieDirectorComparatorLowerCaseJaccard similarity","[5] MovieDirectorComparatorLowerCaseJaccard postproccesedSimilarity","[6] MovieTitleComparatorLevenshtein record1Value","[6] MovieTitleComparatorLevenshtein record2Value","[6] MovieTitleComparatorLevenshtein record1PreprocessedValue","[6] MovieTitleComparatorLevenshtein record2PreprocessedValue","[6] MovieTitleComparatorLevenshtein similarity","[6] MovieTitleComparatorLevenshtein postproccesedSimilarity","[7] MovieTitleComparatorJaccard record1Value","[7] MovieTitleComparatorJaccard record2Value","[7] MovieTitleComparatorJaccard record1PreprocessedValue","[7] MovieTitleComparatorJaccard record2PreprocessedValue","[7] MovieTitleComparatorJaccard similarity","[7] MovieTitleComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","academy_awards_1633","actors_129",,"0","Coal Miner's Daughter","Raging Bull","Coal Miner's Daughter","Raging Bull","0.0","0.0","1980-01-01T00:00","1981-01-01T00:00","1980-01-01T00:00","1981-01-01T00:00","0.5","0.5","1980-01-01T00:00","1981-01-01T00:00","1980-01-01T00:00","1981-01-01T00:00","0.9","0.9","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Coal Miner's Daughter","Raging Bull","Coal Miner's Daughter","Raging Bull","0.23809523809523814","0.23809523809523814","Coal Miner's Daughter","Raging Bull","Coal Miner's Daughter","Raging Bull","0.0","0.0"
"WekaMatchingRule","academy_awards_2288","actors_47",,"0","Guess Who's Coming to Dinner","A Touch of Class","Guess Who's Coming to Dinner","A Touch of Class","0.0","0.0","1967-01-01T00:00","1974-01-01T00:00","1967-01-01T00:00","1974-01-01T00:00","0.0","0.0","1967-01-01T00:00","1974-01-01T00:00","1967-01-01T00:00","1974-01-01T00:00","0.30000000000000004","0.30000000000000004","Stanley Kramer",,"Stanley Kramer",,"0.0","0.0","Stanley Kramer",,"Stanley Kramer",,"0.0","0.0","Stanley Kramer",,"stanley kramer","","0.0","0.0","Guess Who's Coming to Dinner","A Touch of Class","Guess Who's Coming to Dinner","A Touch of Class","0.1785714285714286","0.1785714285714286","Guess Who's Coming to Dinner","A Touch of Class","Guess Who's Coming to Dinner","A Touch of Class","0.0","0.0"
"WekaMatchingRule","academy_awards_2288","actors_48",,"0","Guess Who's Coming to Dinner","Alice Doesn�t live Here Anymor","Guess Who's Coming to Dinner","Alice Doesn�t live Here Anymor","0.0","0.0","1967-01-01T00:00","1975-01-01T00:00","1967-01-01T00:00","1975-01-01T00:00","0.0","0.0","1967-01-01T00:00","1975-01-01T00:00","1967-01-01T00:00","1975-01-01T00:00","0.19999999999999996","0.19999999999999996","Stanley Kramer",,"Stanley Kramer",,"0.0","0.0","Stanley Kramer",,"Stanley Kramer",,"0.0","0.0","Stanley Kramer",,"stanley kramer","","0.0","0.0","Guess Who's Coming to Dinner","Alice Doesn�t live Here Anymor","Guess Who's Coming to Dinner","Alice Doesn�t live Here Anymor","0.19999999999999996","0.19999999999999996","Guess Who's Coming to Dinner","Alice Doesn�t live Here Anymor","Guess Who's Coming to Dinner","Alice Doesn�t live Here Anymor","0.0","0.0"
"WekaMatchingRule","academy_awards_4178","actors_106","2.468967985436442E-10",,"Mannequin","Marty","Mannequin","Marty","0.0","0.0","1938-01-01T00:00","1956-01-01T00:00","1938-01-01T00:00","1956-01-01T00:00","0.0","0.0","1938-01-01T00:00","1956-01-01T00:00","1938-01-01T00:00","1956-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Mannequin","Marty","Mannequin","Marty","0.2222222222222222","0.2222222222222222","Mannequin","Marty","Mannequin","Marty","0.0","0.0"
"WekaMatchingRule","academy_awards_1235","actors_110","4.8425205146616964E-8",,"Beaches","Ben-Hur","Beaches","Ben-Hur","0.0","0.0","1988-01-01T00:00","1960-01-01T00:00","1988-01-01T00:00","1960-01-01T00:00","0.0","0.0","1988-01-01T00:00","1960-01-01T00:00","1988-01-01T00:00","1960-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Beaches","Ben-Hur","Beaches","Ben-Hur","0.4285714285714286","0.4285714285714286","Beaches","Ben-Hur","Beaches","Ben-Hur","0.0","0.0"
"WekaMatchingRule","academy_awards_2566","actors_47",,"0","To Kill a Mockingbird","A Touch of Class","To Kill a Mockingbird","A Touch of Class","0.0","0.0","1962-01-01T00:00","1974-01-01T00:00","1962-01-01T00:00","1974-01-01T00:00","0.0","0.0","1962-01-01T00:00","1974-01-01T00:00","1962-01-01T00:00","1974-01-01T00:00","0.0","0.0","Robert Mulligan",,"Robert Mulligan",,"0.0","0.0","Robert Mulligan",,"Robert Mulligan",,"0.0","0.0","Robert Mulligan",,"robert mulligan","","0.0","0.0","To Kill a Mockingbird","A Touch of Class","To Kill a Mockingbird","A Touch of Class","0.1428571428571429","0.1428571428571429","To Kill a Mockingbird","A Touch of Class","To Kill a Mockingbird","A Touch of Class","0.14285714285714285","0.14285714285714285"
"WekaMatchingRule","academy_awards_2566","actors_48",,"0","To Kill a Mockingbird","Alice Doesn�t live Here Anymor","To Kill a Mockingbird","Alice Doesn�t live Here Anymor","0.0","0.0","1962-01-01T00:00","1975-01-01T00:00","1962-01-01T00:00","1975-01-01T00:00","0.0","0.0","1962-01-01T00:00","1975-01-01T00:00","1962-01-01T00:00","1975-01-01T00:00","0.0","0.0","Robert Mulligan",,"Robert Mulligan",,"0.0","0.0","Robert Mulligan",,"Robert Mulligan",,"0.0","0.0","Robert Mulligan",,"robert mulligan","","0.0","0.0","To Kill a Mockingbird","Alice Doesn�t live Here Anymor","To Kill a Mockingbird","Alice Doesn�t live Here Anymor","0.1333333333333333","0.1333333333333333","To Kill a Mockingbird","Alice Doesn�t live Here Anymor","To Kill a Mockingbird","Alice Doesn�t live Here Anymor","0.0","0.0"
"WekaMatchingRule","academy_awards_1416","actors_58",,"0","Back to the Future","Places in the Heart","Back to the Future","Places in the Heart","0.0","0.0","1985-01-01T00:00","1985-01-01T00:00","1985-01-01T00:00","1985-01-01T00:00","1.0","1.0","1985-01-01T00:00","1985-01-01T00:00","1985-01-01T00:00","1985-01-01T00:00","1.0","1.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Back to the Future","Places in the Heart","Back to the Future","Places in the Heart","0.42105263157894735","0.42105263157894735","Back to the Future","Places in the Heart","Back to the Future","Places in the Heart","0.14285714285714285","0.14285714285714285"
"WekaMatchingRule","academy_awards_769","actors_2","1.2299534329997984E-8",,"Contact","Coquette","Contact","Coquette","0.0","0.0","1997-01-01T00:00","1930-01-01T00:00","1997-01-01T00:00","1930-01-01T00:00","0.0","0.0","1997-01-01T00:00","1930-01-01T00:00","1997-01-01T00:00","1930-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Contact","Coquette","Contact","Coquette","0.375","0.375","Contact","Coquette","Contact","Coquette","0.0","0.0"
"WekaMatchingRule","academy_awards_1439","actors_2","3.0105680433524164E-7",,"Country","Coquette","Country","Coquette","0.0","0.0","1984-01-01T00:00","1930-01-01T00:00","1984-01-01T00:00","1930-01-01T00:00","0.0","0.0","1984-01-01T00:00","1930-01-01T00:00","1984-01-01T00:00","1930-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Country","Coquette","Country","Coquette","0.5","0.5","Country","Coquette","Country","Coquette","0.0","0.0"
"WekaMatchingRule","academy_awards_3414","actors_77","1.2299534329997984E-8",,"Moonrise","Monster","Moonrise","Monster","0.0","0.0","1948-01-01T00:00","2004-01-01T00:00","1948-01-01T00:00","2004-01-01T00:00","0.0","0.0","1948-01-01T00:00","2004-01-01T00:00","1948-01-01T00:00","2004-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Moonrise","Monster","Moonrise","Monster","0.375","0.375","Moonrise","Monster","Moonrise","Monster","0.0","0.0"
"WekaMatchingRule","academy_awards_3423","actors_131",,"0","The Farmer's Daughter","Tender Mercies","The Farmer's Daughter","Tender Mercies","0.0","0.0","1947-01-01T00:00","1984-01-01T00:00","1947-01-01T00:00","1984-01-01T00:00","0.0","0.0","1947-01-01T00:00","1984-01-01T00:00","1947-01-01T00:00","1984-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The Farmer's Daughter","Tender Mercies","The Farmer's Daughter","Tender Mercies","0.2857142857142857","0.2857142857142857","The Farmer's Daughter","Tender Mercies","The Farmer's Daughter","Tender Mercies","0.0","0.0"
"WekaMatchingRule","academy_awards_355","actors_86","6.874728285397858E-8",,"The Incredibles","The Informer","The Incredibles","The Informer","0.0","0.0","2004-01-01T00:00","1936-01-01T00:00","2004-01-01T00:00","1936-01-01T00:00","0.0","0.0","2004-01-01T00:00","1936-01-01T00:00","2004-01-01T00:00","1936-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The Incredibles","The Informer","The Incredibles","The Informer","0.4666666666666667","0.4666666666666667","The Incredibles","The Informer","The Incredibles","The Informer","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","academy_awards_2994","actors_134","7.029380299773823E-9",,"The Court-Martial of Billy Mitchell","The Color of Money","The Court-Martial of Billy Mitchell","The Color of Money","0.0","0.0","1955-01-01T00:00","1987-01-01T00:00","1955-01-01T00:00","1987-01-01T00:00","0.0","0.0","1955-01-01T00:00","1987-01-01T00:00","1955-01-01T00:00","1987-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The Court-Martial of Billy Mitchell","The Color of Money","The Court-Martial of Billy Mitchell","The Color of Money","0.37142857142857144","0.37142857142857144","The Court-Martial of Billy Mitchell","The Color of Money","The Court-Martial of Billy Mitchell","The Color of Money","0.25","0.25"
"WekaMatchingRule","academy_awards_1922","actors_106","1.2299534329997984E-8",,"Mahogany","Marty","Mahogany","Marty","0.0","0.0","1975-01-01T00:00","1956-01-01T00:00","1975-01-01T00:00","1956-01-01T00:00","0.0","0.0","1975-01-01T00:00","1956-01-01T00:00","1975-01-01T00:00","1956-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Mahogany","Marty","Mahogany","Marty","0.375","0.375","Mahogany","Marty","Mahogany","Marty","0.0","0.0"
"WekaMatchingRule","academy_awards_835","actors_38","3.0105680433524164E-7",,"Daylight","Darling","Daylight","Darling","0.0","0.0","1996-01-01T00:00","1966-01-01T00:00","1996-01-01T00:00","1966-01-01T00:00","0.0","0.0","1996-01-01T00:00","1966-01-01T00:00","1996-01-01T00:00","1966-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Daylight","Darling","Daylight","Darling","0.5","0.5","Daylight","Darling","Daylight","Darling","0.0","0.0"
"WekaMatchingRule","academy_awards_2768","actors_77","1.2299534329997984E-8",,"Moonbird","Monster","Moonbird","Monster","0.0","0.0","1959-01-01T00:00","2004-01-01T00:00","1959-01-01T00:00","2004-01-01T00:00","0.0","0.0","1959-01-01T00:00","2004-01-01T00:00","1959-01-01T00:00","2004-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Moonbird","Monster","Moonbird","Monster","0.375","0.375","Moonbird","Monster","Moonbird","Monster","0.0","0.0"
"WekaMatchingRule","academy_awards_162","actors_67","1.1462159190287835E-5",,"The Pig","The Piano","The Pig","The Piano","0.0","0.0","2008-01-01T00:00","1994-01-01T00:00","2008-01-01T00:00","1994-01-01T00:00","0.0","0.0","2008-01-01T00:00","1994-01-01T00:00","2008-01-01T00:00","1994-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The Pig","The Piano","The Pig","The Piano","0.6666666666666667","0.6666666666666667","The Pig","The Piano","The Pig","The Piano","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","academy_awards_1282","actors_29","4.236124393092751E-9",,"Anna","Anastasia","Anna","Anastasia","0.0","0.0","1987-01-01T00:00","1957-01-01T00:00","1987-01-01T00:00","1957-01-01T00:00","0.0","0.0","1987-01-01T00:00","1957-01-01T00:00","1987-01-01T00:00","1957-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Anna","Anastasia","Anna","Anastasia","0.33333333333333337","0.33333333333333337","Anna","Anastasia","Anna","Anastasia","0.0","0.0"
"WekaMatchingRule","academy_awards_1507","actors_43","8.599717128387237E-9",,"The Profession of Arms","The Prime of Miss Jean Brodie","The Profession of Arms","The Prime of Miss Jean Brodie","0.0","0.0","1983-01-01T00:00","1970-01-01T00:00","1983-01-01T00:00","1970-01-01T00:00","0.0","0.0","1983-01-01T00:00","1970-01-01T00:00","1983-01-01T00:00","1970-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The Profession of Arms","The Prime of Miss Jean Brodie","The Profession of Arms","The Prime of Miss Jean Brodie","0.3793103448275862","0.3793103448275862","The Profession of Arms","The Prime of Miss Jean Brodie","The Profession of Arms","The Prime of Miss Jean Brodie","0.25","0.25"
"WekaMatchingRule","academy_awards_733","actors_17","5.024915585970356E-10",,"Gattaca","Gaslight","Gattaca","Gaslight","0.0","0.0","1997-01-01T00:00","1945-01-01T00:00","1997-01-01T00:00","1945-01-01T00:00","0.0","0.0","1997-01-01T00:00","1945-01-01T00:00","1997-01-01T00:00","1945-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Gattaca","Gaslight","Gattaca","Gaslight","0.25","0.25","Gattaca","Gaslight","Gattaca","Gaslight","0.0","0.0"
"WekaMatchingRule","academy_awards_3091","actors_79","8.035627417048655E-8",,"The War of the Worlds","The Way of All Flesh & The Las","The War of the Worlds","The Way of All Flesh & The Las","0.0","0.0","1953-01-01T00:00","1929-01-01T00:00","1953-01-01T00:00","1929-01-01T00:00","0.0","0.0","1953-01-01T00:00","1929-01-01T00:00","1953-01-01T00:00","1929-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The War of the Worlds","The Way of All Flesh & The Las","The War of the Worlds","The Way of All Flesh & The Las","0.4666666666666667","0.4666666666666667","The War of the Worlds","The Way of All Flesh & The Las","The War of the Worlds","The Way of All Flesh & The Las","0.25","0.25"
"WekaMatchingRule","academy_awards_2566","actors_119",,"0","To Kill a Mockingbird","Charly","To Kill a Mockingbird","Charly","0.0","0.0","1962-01-01T00:00","1969-01-01T00:00","1962-01-01T00:00","1969-01-01T00:00","0.0","0.0","1962-01-01T00:00","1969-01-01T00:00","1962-01-01T00:00","1969-01-01T00:00","0.30000000000000004","0.30000000000000004","Robert Mulligan",,"Robert Mulligan",,"0.0","0.0","Robert Mulligan",,"Robert Mulligan",,"0.0","0.0","Robert Mulligan",,"robert mulligan","","0.0","0.0","To Kill a Mockingbird","Charly","To Kill a Mockingbird","Charly","0.04761904761904767","0.04761904761904767","To Kill a Mockingbird","Charly","To Kill a Mockingbird","Charly","0.0","0.0"
"WekaMatchingRule","academy_awards_4037","actors_24",,"0","Boom Town","A Streetcar Named Desire","Boom Town","A Streetcar Named Desire","0.0","0.0","1940-01-01T00:00","1952-01-01T00:00","1940-01-01T00:00","1952-01-01T00:00","0.0","0.0","1940-01-01T00:00","1952-01-01T00:00","1940-01-01T00:00","1952-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Boom Town","A Streetcar Named Desire","Boom Town","A Streetcar Named Desire","0.08333333333333337","0.08333333333333337","Boom Town","A Streetcar Named Desire","Boom Town","A Streetcar Named Desire","0.0","0.0"
"WekaMatchingRule","academy_awards_3414","actors_61","3.0105680433524164E-7",,"Moonrise","Moonstruck","Moonrise","Moonstruck","0.0","0.0","1948-01-01T00:00","1988-01-01T00:00","1948-01-01T00:00","1988-01-01T00:00","0.0","0.0","1948-01-01T00:00","1988-01-01T00:00","1948-01-01T00:00","1988-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Moonrise","Moonstruck","Moonrise","Moonstruck","0.5","0.5","Moonrise","Moonstruck","Moonrise","Moonstruck","0.0","0.0"
"WekaMatchingRule","academy_awards_1999","actors_146",,"0","American Graffiti","American Beauty","American Graffiti","American Beauty","0.0","0.0","1973-01-01T00:00","2000-01-01T00:00","1973-01-01T00:00","2000-01-01T00:00","0.0","0.0","1973-01-01T00:00","2000-01-01T00:00","1973-01-01T00:00","2000-01-01T00:00","0.0","0.0","George Lucas",,"George Lucas",,"0.0","0.0","George Lucas",,"George Lucas",,"0.0","0.0","George Lucas",,"george lucas","","0.0","0.0","American Graffiti","American Beauty","American Graffiti","American Beauty","0.6470588235294117","0.6470588235294117","American Graffiti","American Beauty","American Graffiti","American Beauty","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","academy_awards_4446","actors_24",,"0","The Sin of Madelon Claudet","A Streetcar Named Desire","The Sin of Madelon Claudet","A Streetcar Named Desire","0.0","0.0","1931-01-01T00:00","1952-01-01T00:00","1931-01-01T00:00","1952-01-01T00:00","0.0","0.0","1931-01-01T00:00","1952-01-01T00:00","1931-01-01T00:00","1952-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The Sin of Madelon Claudet","A Streetcar Named Desire","The Sin of Madelon Claudet","A Streetcar Named Desire","0.15384615384615385","0.15384615384615385","The Sin of Madelon Claudet","A Streetcar Named Desire","The Sin of Madelon Claudet","A Streetcar Named Desire","0.0","0.0"
"WekaMatchingRule","academy_awards_1880","actors_24",,"0","One Flew over the Cuckoo's Nest","A Streetcar Named Desire","One Flew over the Cuckoo's Nest","A Streetcar Named Desire","0.0","0.0","1975-01-01T00:00","1952-01-01T00:00","1975-01-01T00:00","1952-01-01T00:00","0.0","0.0","1975-01-01T00:00","1952-01-01T00:00","1975-01-01T00:00","1952-01-01T00:00","0.0","0.0","Milos Forman",,"Milos Forman",,"0.0","0.0","Milos Forman",,"Milos Forman",,"0.0","0.0","Milos Forman",,"milos forman","","0.0","0.0","One Flew over the Cuckoo's Nest","A Streetcar Named Desire","One Flew over the Cuckoo's Nest","A Streetcar Named Desire","0.16129032258064513","0.16129032258064513","One Flew over the Cuckoo's Nest","A Streetcar Named Desire","One Flew over the Cuckoo's Nest","A Streetcar Named Desire","0.0","0.0"
"WekaMatchingRule","academy_awards_1675","actors_52",,"0","Being There","Coming Home","Being There","Coming Home","0.0","0.0","1979-01-01T00:00","1979-01-01T00:00","1979-01-01T00:00","1979-01-01T00:00","1.0","1.0","1979-01-01T00:00","1979-01-01T00:00","1979-01-01T00:00","1979-01-01T00:00","1.0","1.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Being There","Coming Home","Being There","Coming Home","0.4545454545454546","0.4545454545454546","Being There","Coming Home","Being There","Coming Home","0.0","0.0"
"WekaMatchingRule","academy_awards_2566","actors_113","0.998967458409235",,"To Kill a Mockingbird","To Kill a Mockingbird","To Kill a Mockingbird","To Kill a Mockingbird","1.0","1.0","1962-01-01T00:00","1963-01-01T00:00","1962-01-01T00:00","1963-01-01T00:00","0.5","0.5","1962-01-01T00:00","1963-01-01T00:00","1962-01-01T00:00","1963-01-01T00:00","0.9","0.9","Robert Mulligan",,"Robert Mulligan",,"0.0","0.0","Robert Mulligan",,"Robert Mulligan",,"0.0","0.0","Robert Mulligan",,"robert mulligan","","0.0","0.0","To Kill a Mockingbird","To Kill a Mockingbird","To Kill a Mockingbird","To Kill a Mockingbird","1.0","1.0","To Kill a Mockingbird","To Kill a Mockingbird","To Kill a Mockingbird","To Kill a Mockingbird","1.0","1.0"
"WekaMatchingRule","academy_awards_2546","actors_119","2.4544441115520297E-4",,"Charade","Charly","Charade","Charly","0.0","0.0","1963-01-01T00:00","1969-01-01T00:00","1963-01-01T00:00","1969-01-01T00:00","0.0","0.0","1963-01-01T00:00","1969-01-01T00:00","1963-01-01T00:00","1969-01-01T00:00","0.4","0.4","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Charade","Charly","Charade","Charly","0.5714285714285714","0.5714285714285714","Charade","Charly","Charade","Charly","0.0","0.0"
"WekaMatchingRule","academy_awards_2768","actors_61","3.0105680433524164E-7",,"Moonbird","Moonstruck","Moonbird","Moonstruck","0.0","0.0","1959-01-01T00:00","1988-01-01T00:00","1959-01-01T00:00","1988-01-01T00:00","0.0","0.0","1959-01-01T00:00","1988-01-01T00:00","1959-01-01T00:00","1988-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Moonbird","Moonstruck","Moonbird","Moonstruck","0.5","0.5","Moonbird","Moonstruck","Moonbird","Moonstruck","0.0","0.0"
"WekaMatchingRule","academy_awards_2955","actors_28","0.998967458409235","1","The Rose Tattoo","The Rose Tattoo","The Rose Tattoo","The Rose Tattoo","1.0","1.0","1955-01-01T00:00","1956-01-01T00:00","1955-01-01T00:00","1956-01-01T00:00","0.5","0.5","1955-01-01T00:00","1956-01-01T00:00","1955-01-01T00:00","1956-01-01T00:00","0.9","0.9","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The Rose Tattoo","The Rose Tattoo","The Rose Tattoo","The Rose Tattoo","1.0","1.0","The Rose Tattoo","The Rose Tattoo","The Rose Tattoo","The Rose Tattoo","1.0","1.0"
"WekaMatchingRule","academy_awards_1886","actors_87","3.609584869672554E-7",,"The Story of Adele H.","The Story of Louis Pasteur","The Story of Adele H.","The Story of Louis Pasteur","0.0","0.0","1975-01-01T00:00","1937-01-01T00:00","1975-01-01T00:00","1937-01-01T00:00","0.0","0.0","1975-01-01T00:00","1937-01-01T00:00","1975-01-01T00:00","1937-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The Story of Adele H.","The Story of Louis Pasteur","The Story of Adele H.","The Story of Louis Pasteur","0.5384615384615384","0.5384615384615384","The Story of Adele H.","The Story of Louis Pasteur","The Story of Adele H.","The Story of Louis Pasteur","0.42857142857142855","0.42857142857142855"
"WekaMatchingRule","academy_awards_1430","actors_24",,"0","Amadeus","A Streetcar Named Desire","Amadeus","A Streetcar Named Desire","0.0","0.0","1984-01-01T00:00","1952-01-01T00:00","1984-01-01T00:00","1952-01-01T00:00","0.0","0.0","1984-01-01T00:00","1952-01-01T00:00","1984-01-01T00:00","1952-01-01T00:00","0.0","0.0","Milos Forman",,"Milos Forman",,"0.0","0.0","Milos Forman",,"Milos Forman",,"0.0","0.0","Milos Forman",,"milos forman","","0.0","0.0","Amadeus","A Streetcar Named Desire","Amadeus","A Streetcar Named Desire","0.16666666666666663","0.16666666666666663","Amadeus","A Streetcar Named Desire","Amadeus","A Streetcar Named Desire","0.0","0.0"
"WekaMatchingRule","academy_awards_3616","actors_81","2.468967985436442E-10",,"Dillinger","Disraeli","Dillinger","Disraeli","0.0","0.0","1945-01-01T00:00","1931-01-01T00:00","1945-01-01T00:00","1931-01-01T00:00","0.0","0.0","1945-01-01T00:00","1931-01-01T00:00","1945-01-01T00:00","1931-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Dillinger","Disraeli","Dillinger","Disraeli","0.2222222222222222","0.2222222222222222","Dillinger","Disraeli","Dillinger","Disraeli","0.0","0.0"
"WekaMatchingRule","academy_awards_671","actors_72","0.998967458409235","1","Shakespeare in Love","Shakespeare in Love","Shakespeare in Love","Shakespeare in Love","1.0","1.0","1998-01-01T00:00","1999-01-01T00:00","1998-01-01T00:00","1999-01-01T00:00","0.5","0.5","1998-01-01T00:00","1999-01-01T00:00","1998-01-01T00:00","1999-01-01T00:00","0.9","0.9","John Madden",,"John Madden",,"0.0","0.0","John Madden",,"John Madden",,"0.0","0.0","John Madden",,"john madden","","0.0","0.0","Shakespeare in Love","Shakespeare in Love","Shakespeare in Love","Shakespeare in Love","1.0","1.0","Shakespeare in Love","Shakespeare in Love","Shakespeare in Love","Shakespeare in Love","1.0","1.0"
"WekaMatchingRule","academy_awards_203","actors_110","1.2299534329997984E-8",,"Beaufort","Ben-Hur","Beaufort","Ben-Hur","0.0","0.0","2007-01-01T00:00","1960-01-01T00:00","2007-01-01T00:00","1960-01-01T00:00","0.0","0.0","2007-01-01T00:00","1960-01-01T00:00","2007-01-01T00:00","1960-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Beaufort","Ben-Hur","Beaufort","Ben-Hur","0.375","0.375","Beaufort","Ben-Hur","Beaufort","Ben-Hur","0.0","0.0"
"WekaMatchingRule","academy_awards_2035","actors_123","0.998967458409235","1","The Godfather","The Godfather","The Godfather","The Godfather","1.0","1.0","1972-01-01T00:00","1973-01-01T00:00","1972-01-01T00:00","1973-01-01T00:00","0.5","0.5","1972-01-01T00:00","1973-01-01T00:00","1972-01-01T00:00","1973-01-01T00:00","0.9","0.9","Francis Ford Coppola",,"Francis Ford Coppola",,"0.0","0.0","Francis Ford Coppola",,"Francis Ford Coppola",,"0.0","0.0","Francis Ford Coppola",,"francis ford coppola","","0.0","0.0","The Godfather","The Godfather","The Godfather","The Godfather","1.0","1.0","The Godfather","The Godfather","The Godfather","The Godfather","1.0","1.0"
